DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
BO200800001052,BOGE53FL,BO,2008.0,1052.0,BO2008DHS,2374.865234375,2581.19970703125,2791.0791015625,47.900001525878906,36.741668701171875,30.075000762939453,47.775001525878906,12.577680587768555,9.20459270477295,7.518749713897705,11.699999809265137,0.0,0.0,0.0,26.335635375976562,26.290167236328124,25.310501098632812,25.189334106445312,14.100000381469727,14.850000381469727,15.466667175292969,14.300000190734863,2.0,2216.5,2046.4,2172.9,2362.8,2540.8,2471.4,2476.5,3.444999933242798,3.440833330154419,3.87749981880188,2.4191665649414062,25.789203084832906,3477.18603515625,5.0,0.0,-9999,-9999,-9999,18.131454467773438,18.3802490234375,17.68941650390625,17.7620849609375,15.34529392271851,20.862457824550127,16.26839527434126,12.481400124517995,17.645691074871465,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.016666412353516,22.366666793823242,22.84166717529297,22.808334350585938,14.958333969116211,14.925000190734863,15.075000762939453,15.633333206176758,7.9166669845581055,7.516666889190674,7.375,8.508333206176758,0.0,10.068333435058594,10.334832763671875,9.927272033691406,10.470333862304688,10.068333435058594,10.334832763671875,3.808333396911621,3.991666793823242,4.0,4.083333492279053,196719.346,199259.827,281988.1231,695.5454545454545,731.6363636363636,555.6363636363636,726.7272727272727,671.5454545454545,539.9090909090909,713.5454545454545,8.800856563303341,1.0,1.0,1.0,18.71500015258789,16.842498779296875,21.533750534057617,20.713748931884766,21.450000762939453,14.907000541687012,14.776749610900879,20.237998962402344,16.574748992919922,21.330249786376953,20.785749435424805,18.80699920654297,494.9280205655527,332.6966580976864,0.6704463137856013,0.7336272807060917,0.797366835195807,0.8622013140328323,2213.24560546875,2176.63623046875,2112.345703125,2025.09765625,7.049600086359255,6.932995009238432,6.728220647895244,6.450322089893959,6.860833168029785,5.196666717529297,5.430833339691162,7.413332939147949
BO200800001053,BOGE53FL,BO,2008.0,1053.0,BO2008DHS,2234.923828125,2429.099609375,2626.61181640625,49.68333435058594,41.366668701171875,32.80833435058594,56.025001525878906,12.578059196472168,9.987927436828613,7.827037811279297,13.260354995727539,0.0,0.0,0.0,22.802271525065105,22.56041717529297,23.75958506266276,21.56541697184245,13.199999809265137,13.875,14.550000190734863,13.466667175292969,2.0,2081.75,2059.4166666666665,2142.0,2270.9166666666665,2352.9166666666665,2315.6666666666665,2364.3333333333335,2.060833215713501,1.9199999570846558,2.255833387374878,1.3541666269302368,25.8062015503876,3370.03955078125,5.0,0.0,-9999,-9999,-9999,14.685152689615885,14.530694325764975,15.374582926432291,14.54236094156901,16.33523977511305,23.624258115310077,13.99078447997416,14.83111651122416,26.539711018249353,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.21666717529297,22.45833396911621,22.983333587646484,22.933334350585938,15.583333969116211,15.5,15.675000190734863,16.183334350585938,9.016666412353516,8.583333015441895,8.433333396911621,9.466667175292969,0.00018514569082783862,6.989583333333333,7.51930554707845,6.568030039469401,6.5009721120198565,6.989583333333333,7.51930554707845,3.950000047683716,4.141666889190674,4.191666603088379,4.224999904632568,249539.5753,229386.7686,257324.8763,739.3,708.7,495.8,739.1,634.6,523.2,683.2,6.22597454376615,1.0,1.0,1.0,14.86924934387207,13.296500205993652,16.95975112915039,16.25374984741211,16.97224998474121,11.579750061035156,11.716500282287598,16.060001373291016,13.140999794006348,16.74574851989746,16.248748779296875,14.774499893188477,511.39276485788116,271.8966408268734,0.6280786291345374,0.6872670359425731,0.7469786804991884,0.807716112012987,3814.06103515625,3665.99853515625,3476.208984375,3255.6796875,12.173561904473514,11.700981356992894,11.095219890584625,10.391342281371124,6.699999809265137,5.105000019073486,5.494999885559082,7.457499980926514
BO200800001054,BOGE53FL,BO,2008.0,1054.0,BO2008DHS,2218.714111328125,2411.48193359375,2607.5615234375,49.68333435058594,41.366668701171875,32.80833435058594,56.025001525878906,12.578059196472168,9.987927436828613,7.827037811279297,13.260354995727539,0.0,0.0,0.0,24.87181784889915,24.754547119140625,25.987726384943183,23.93257557262074,13.199999809265137,13.875,14.550000190734863,13.466667175292969,2.0,1555.0,1504.6363636363637,1574.3636363636363,1725.3636363636363,1749.8181818181818,1711.4545454545455,1689.0,2.060833215713501,1.9199999570846558,2.255833387374878,1.3541666269302368,27.762755102040817,3370.03955078125,5.0,0.0,-9999,-9999,-9999,16.313305941495027,16.44234813343395,17.151743108575996,16.48848377574574,15.23438496492347,25.45842135682398,16.905360630580358,14.167643644371811,24.770306022799744,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.21666717529297,22.45833396911621,22.983333587646484,22.933334350585938,15.583333969116211,15.5,15.675000190734863,16.183334350585938,9.016666412353516,8.583333015441895,8.433333396911621,9.466667175292969,0.0,8.315757751464844,9.044394059614701,7.754793340509588,8.130151922052557,8.315757751464844,9.044394059614701,3.950000047683716,4.141666889190674,4.191666603088379,4.224999904632568,245282.9358,230884.6443,253650.8024,736.5,691.3,489.8,709.9,631.5,503.7,656.6,8.557452766262756,1.0,1.0,1.0,16.537750244140625,14.795999526977539,18.820249557495117,18.121749877929688,18.84724998474121,13.000750541687012,13.03849983215332,17.78849983215332,14.630999565124512,18.570999145507812,18.046749114990234,16.43600082397461,370.8469387755102,281.92602040816325,0.6205024423525315,0.6789769214561128,0.7379683462532299,0.7979730019581718,3759.55078125,3625.5166015625,3449.7314453125,3242.63427734375,11.850563516422193,11.428079410475128,10.873991051498724,10.221203239596619,6.699999809265137,5.105000019073486,5.494999885559082,7.457499980926514
BO200800001055,BOGE53FL,BO,2008.0,1055.0,BO2008DHS,4744.44091796875,5156.65087890625,5575.94189453125,50.18333435058594,46.55833435058594,35.71666717529297,63.29999923706055,12.867521286010742,11.26411247253418,8.69371223449707,15.161676406860352,0.0,0.0,4.019685244808594e-05,26.140909830729168,25.14819590250651,27.004862467447918,24.608192443847656,12.866666793823242,13.5,14.225000381469727,13.225000381469727,2.0,1778.6666666666667,1716.0833333333333,1790.0833333333333,1897.3333333333333,1995.5833333333333,1989.75,2109.5,1.7716666460037231,1.7041666507720947,2.004999876022339,1.1383333206176758,20.018087855297157,3370.039794921875,6.0,0.0,-9999,-9999,-9999,17.296742757161457,17.08763885498047,17.932223002115887,17.227083841959637,15.360617783026486,30.613367046188632,20.381844769460596,15.169318778262275,22.77359899870801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.700000762939453,21.933334350585938,22.524999618530273,22.5,15.233333587646484,15.15000057220459,15.383333206176758,15.866666793823242,8.833333015441895,8.433333396911621,8.300000190734863,9.274999618530273,0.07917827948072816,8.859583536783854,9.845972061157227,8.45257568359375,9.027083079020182,8.859583536783854,9.845972061157227,3.9000000953674316,4.133333206176758,4.108333587646484,4.175000190734863,299723.9179,290501.0158,229444.8221,654.2,622.4,444.5,660.1,592.3,494.2,553.6,4.215426659399225,0.0,0.0,0.0,15.907333374023438,14.597666422526041,17.809666951497395,17.11566670735677,17.796000162760418,12.976000467936197,13.220667521158854,16.86666742960612,14.42199961344401,17.69933319091797,17.196666717529297,15.932999928792318,206.48320413436693,78.61757105943153,1.2378963372646234,1.3545522836538462,1.4722396459334937,1.5919483673878205,3539.6357421875,4158.59033203125,4857.62109375,5640.515625,11.249053718507753,13.216038588097545,15.437497476582687,17.92546834625323,6.6558332443237305,5.320833206176758,5.861666679382324,7.727499961853027
BO200800001056,BOGE53FL,BO,2008.0,1056.0,BO2008DHS,4601.36865234375,5001.14794921875,5407.794921875,50.18333435058594,46.55833435058594,35.71666717529297,63.29999923706055,12.867521286010742,11.26411247253418,8.69371223449707,15.161676406860352,0.0,0.0,4.019685244808594e-05,25.90166727701823,24.92333475748698,26.776387532552082,24.344444274902344,12.866666793823242,13.5,14.225000381469727,13.225000381469727,2.0,1742.3333333333333,1679.5833333333333,1754.0,1852.4166666666667,1945.0,1938.0,2056.0833333333335,1.7716666460037231,1.7041666507720947,2.004999876022339,1.1383333206176758,20.31782945736434,3370.03955078125,6.0,0.0,-9999,-9999,-9999,17.001060485839844,16.807291666666668,17.65909703572591,16.940762837727863,15.484208454457365,30.462769500968992,20.035360646802324,15.291657834706072,23.5441648498062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.700000762939453,21.933334350585938,22.524999618530273,22.5,15.233333587646484,15.15000057220459,15.383333206176758,15.866666793823242,8.833333015441895,8.433333396911621,8.300000190734863,9.274999618530273,0.07922936224168346,8.541805903116861,9.537083307902018,8.100454330444336,8.69124984741211,8.541805903116861,9.537083307902018,3.9000000953674316,4.133333206176758,4.108333587646484,4.175000190734863,300339.0033,290723.5657,228099.0254,652.6363636363636,627.0,445.90909090909093,658.5454545454545,592.5454545454545,492.27272727272725,551.4545454545455,4.2527562025597545,0.0,0.0,0.0,15.795999526977539,14.491250038146973,17.686500549316406,16.977500915527344,17.649999618530273,12.901250839233398,13.151500701904297,16.74100112915039,14.34999942779541,17.579750061035156,17.067249298095703,15.798749923706055,200.2609819121447,77.20671834625323,1.1987690828284439,1.311737839056521,1.4257051117566166,1.5416303362165178,3781.72802734375,4314.8271484375,4916.27734375,5591.328125,12.019205729166666,13.713405402131784,15.62482462249677,17.770152010658915,6.6558332443237305,5.320833206176758,5.861666679382324,7.727499961853027
BO200800001057,BOGE53FL,BO,2008.0,1057.0,BO2008DHS,3373.235107421875,3666.31103515625,3964.421630859375,51.25,50.025001525878906,38.66666793823242,67.95833587646484,13.282937049865723,12.50624942779541,9.64656925201416,16.60896110534668,0.0,0.0,1.6500435460108918e-05,25.197637939453124,24.930667114257812,26.385833740234375,23.956332397460937,12.541666984558105,13.02500057220459,13.783333778381348,12.90000057220459,2.0,1838.2,1790.8,1904.8,2015.3,2046.4,2087.5,2173.9,0.6683332920074463,0.544166624546051,0.7074999809265137,0.29916664958000183,19.98961038961039,3679.52685546875,6.0,0.0,-9999,-9999,-9999,16.860453796386718,17.007167053222656,17.798416137695312,16.73816680908203,14.814718770239637,26.085368260200777,18.744165924546632,15.88483646373057,22.65796024935233,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.20833396911621,23.325000762939453,24.008333206176758,24.0,16.916667938232422,16.79166603088379,17.09166717529297,17.524999618530273,10.666666984558105,10.300000190734863,10.225000381469727,11.100000381469727,0.012077221882743737,9.211000061035156,9.519999694824218,8.523272705078124,9.0836669921875,9.211000061035156,9.519999694824218,3.8583333492279053,4.0,4.008333206176758,4.0916666984558105,327363.31,319485.9537,211360.0702,637.6,616.1,456.3,635.5,589.2,470.9,546.7,4.339032899530441,0.0,0.0,0.0,16.297000885009766,14.937749862670898,18.07575035095215,17.485748291015625,18.080249786376953,13.371500015258789,13.622750282287598,17.13974952697754,14.80774974822998,18.12274932861328,17.643001556396484,16.289751052856445,436.10362694300517,117.66321243523316,0.8976555649115114,0.9822481116470025,1.0675885725994498,1.1543949672154017,2232.13720703125,2604.16357421875,3002.51806640625,3424.4462890625,7.103423281654793,8.28732189119171,9.555007539264896,10.89771393296632,6.500833511352539,5.06083345413208,5.93916654586792,7.663332939147949
BO200800001058,BOGE53FL,BO,2008.0,1058.0,BO2008DHS,5801.9599609375,6306.05029296875,6818.7998046875,51.25,50.025001525878906,38.66666793823242,67.95833587646484,13.282937049865723,12.50624942779541,9.64656925201416,16.60896110534668,3.62693264563377e-05,6.500153276446489e-05,0.00047682390228054875,28.361366271972656,27.968889872233074,28.861111958821613,27.14527638753255,12.541666984558105,13.02500057220459,13.783333778381348,12.90000057220459,2.0,1833.6666666666667,1776.0833333333333,1866.75,1942.3333333333333,2031.5833333333333,2015.3333333333333,2106.5833333333335,0.6683332920074463,0.544166624546051,0.7074999809265137,0.29916664958000183,22.34771573604061,3679.52685546875,6.0,0.0,-9999,-9999,-9999,19.592347462972004,19.675626118977863,20.27347183227539,19.62493133544922,14.211708339942893,28.846307899746193,18.75349728347081,14.324399686706853,20.515924908788072,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.20833396911621,23.325000762939453,24.008333206176758,24.0,16.916667938232422,16.79166603088379,17.09166717529297,17.524999618530273,10.666666984558105,10.300000190734863,10.225000381469727,11.100000381469727,0.012730492485894097,11.685834248860678,12.104583740234375,10.823333740234375,11.3823610941569,11.685834248860678,12.104583740234375,3.8583333492279053,4.0,4.008333206176758,4.0916666984558105,311547.6479,309593.6007,238071.4923,640.0,594.6,414.0,645.1,564.4,465.2,549.6,3.7922880685874047,0.0,0.0,0.0,17.9685001373291,16.471250534057617,19.999000549316406,19.475749969482422,20.090999603271484,14.793001174926758,15.043999671936035,18.99250030517578,16.235750198364258,19.92650032043457,19.407501220703125,18.023000717163086,299.7005076142132,181.80456852791878,1.5243563307929284,1.6680074475475193,1.8129285045505799,1.960339103777384,2074.124755859375,2104.95458984375,2107.6767578125,2084.32421875,6.463002161326142,6.559067159739848,6.56755073663547,6.494782578521574,6.500833511352539,5.06083345413208,5.93916654586792,7.663332939147949
BO200800001059,BOGE53FL,BO,2008.0,1059.0,BO2008DHS,3830.566162109375,4163.3759765625,4501.9033203125,50.18333435058594,46.55833435058594,35.71666717529297,63.29999923706055,12.867521286010742,11.26411247253418,8.69371223449707,15.161676406860352,0.0005767650547481718,0.0006000667337387328,0.0006217428616115025,25.685557047526043,24.492591010199654,26.778518676757812,24.296851264105904,12.866666793823242,13.5,14.225000381469727,13.225000381469727,2.0,1519.3333333333333,1428.7777777777778,1529.3333333333333,1620.0,1689.3333333333333,1575.3333333333333,1746.6666666666667,1.7716666460037231,1.7041666507720947,2.004999876022339,1.1383333206176758,26.816062176165804,3370.03955078125,6.0,0.0,-9999,-9999,-9999,16.749192979600693,16.609629313151043,17.823055691189236,16.645185682508682,13.51045883257772,25.70724376619171,14.06186877631153,14.14855640786917,28.930992956606218,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.700000762939453,21.933334350585938,22.524999618530273,22.5,15.233333587646484,15.15000057220459,15.383333206176758,15.866666793823242,8.833333015441895,8.433333396911621,8.300000190734863,9.274999618530273,0.008823640251405144,8.867592705620659,8.993518405490452,7.812828063964844,8.726665920681423,8.867592705620659,8.993518405490452,3.9000000953674316,4.133333206176758,4.108333587646484,4.175000190734863,293873.6419,278304.359,223293.2868,675.4444444444445,674.1111111111111,424.6666666666667,671.4444444444445,621.6666666666666,499.3333333333333,580.2222222222222,7.155507458306347,0.0,0.0,0.0,15.258000373840332,13.69675064086914,17.20199966430664,16.422500610351562,17.109500885009766,12.131500244140625,12.34850025177002,16.2862491607666,13.711250305175781,17.01824951171875,16.4424991607666,15.078999519348145,250.29274611398964,114.76683937823834,1.0132387751508551,1.1087235940996643,1.2050525245764065,1.303036272678229,3325.25537109375,3197.661865234375,3034.77294921875,2846.03271484375,10.610631122490284,10.203486783516839,9.683717085289832,9.08145695029145,6.6558332443237305,5.320833206176758,5.861666679382324,7.727499961853027
BO200800001060,BOGE53FL,BO,2008.0,1060.0,BO2008DHS,509.4318542480469,553.692626953125,598.7138671875,64.35833740234375,53.71666717529297,44.18333435058594,75.65833282470703,17.51247215270996,13.952381134033203,11.304903984069824,18.875259399414062,0.0,0.0,0.0,28.119091033935547,28.110000610351562,28.733333587646484,25.89666748046875,11.008333206176758,11.641666412353516,12.258333206176758,11.25,2.0,2420.0,2460.0,2534.0,2581.0,2734.0,2705.0,2875.0,0.14000000059604645,0.003333333181217313,0.053333330899477005,0.0,45.142857142857146,3370.03955078125,6,0.5886378884315491,-9999,-9999,-9999,18.903636932373047,18.97333335876465,19.53583335876465,18.497499465942383,13.500093732561384,43.271253313337056,15.650687081473214,14.527908325195312,21.011609758649552,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.891666412353516,24.191667556762695,24.683334350585938,24.733333587646484,18.358333587646484,18.33333396911621,18.525001525878906,19.075000762939453,12.883333206176758,12.550000190734863,12.425000190734863,13.483333587646484,0.7097645714169457,10.338333129882812,11.098333358764648,9.68818187713623,9.83666706085205,10.338333129882812,11.098333358764648,3.674999952316284,3.8500001430511475,3.9083335399627686,4.008333206176758,255136.6676,248562.2709,270760.6158,718,645,475,698,600,534,689,0.333676815032959,1.0,1.0,1.0,18.25200080871582,16.84600067138672,20.525999069213867,19.964000701904297,20.746999740600586,14.777999877929688,14.8100004196167,19.445999145507812,16.242000579833984,20.222999572753906,19.777000427246094,18.645999908447266,133.21428571428572,87.85714285714286,3.6150597163609097,3.955733163016183,4.299417768205915,4.6490069798060825,91.38398742675781,84.3683090209961,76.84569549560547,69.12918090820312,8.036861419677734,7.419859749930246,6.758275713239398,6.079638344900949,6.250833511352539,4.879166603088379,5.309166431427002,7.121666431427002
BO200800001061,BOGE53FL,BO,2008.0,1061.0,BO2008DHS,3053.70458984375,3319.01904296875,3588.89111328125,64.35833740234375,53.71666717529297,44.18333435058594,75.65833282470703,17.51247215270996,13.952381134033203,11.304903984069824,18.875259399414062,0.0,0.0,0.0,22.790364074707032,23.31233367919922,23.269334411621095,22.67133331298828,11.008333206176758,11.641666412353516,12.258333206176758,11.25,2.0,3006.8,2996.0,3146.6,3260.7,3532.9,3492.4,3561.7,0.14000000059604645,0.003333333181217313,0.053333330899477005,0.0,21.24484536082474,3370.03955078125,6.0,0.3679002523422241,-9999,-9999,-9999,17.03754577636719,17.347250366210936,17.410000610351563,17.427334594726563,11.835158515222293,13.679175308070231,7.906602367912371,8.102190469958119,10.168891198856315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.891666412353516,24.191667556762695,24.683334350585938,24.733333587646484,18.358333587646484,18.33333396911621,18.525001525878906,19.075000762939453,12.883333206176758,12.550000190734863,12.425000190734863,13.483333587646484,0.0,11.550666046142577,12.183332824707032,11.28472671508789,11.382166290283203,11.550666046142577,12.183332824707032,3.674999952316284,3.8500001430511475,3.9083335399627686,4.008333206176758,247173.9975,244135.9622,283344.9297,735.8181818181819,700.6363636363636,535.1818181818181,776.8181818181819,657.2727272727273,572.9090909090909,711.0,6.034127461541559,1.0,1.0,1.0,18.89699935913086,17.407251358032227,21.11225128173828,20.782249450683594,21.413000106811523,15.520999908447266,15.576749801635742,20.215749740600586,16.948749542236328,20.89025115966797,20.477251052856445,19.25550079345703,712.0103092783505,178.9201030927835,0.7901900773195877,0.8646554848582474,0.9397790653189433,1.0161931932586985,2509.805908203125,2327.60546875,2130.02783203125,1925.5230712890625,7.96228279035116,7.384242106958763,6.757421119925902,6.108625588957796,6.250833511352539,4.879166603088379,5.309166431427002,7.121666431427002
BO200800001062,BOGE53FL,BO,2008.0,1062.0,BO2008DHS,1434.411865234375,1559.03759765625,1685.803955078125,62.32500076293945,49.00833511352539,39.65833282470703,67.16667175292969,16.6200008392334,12.433403968811035,9.853002548217773,16.48261833190918,0.0,2.0024630821699017e-06,2.1050859513822236e-06,22.228909301757813,23.093667602539064,23.425167846679688,23.16283264160156,11.633333206176758,12.383333206176758,12.925000190734863,11.858333587646484,2.0,3924.2,3838.3,3911.0,4086.7,4231.3,4068.2,4283.6,0.2408333420753479,0.03749999776482582,0.13333332538604736,0.005833333358168602,21.76485788113695,3475.1005859375,6.0,0.0,-9999,-9999,-9999,17.91663513183594,18.735749816894533,18.96683349609375,18.9364990234375,12.941852894864342,12.126468628875969,5.212535769440407,7.361328125,6.337177759609173,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.633333206176758,24.991666793823242,25.391666412353516,25.40833282470703,18.791667938232422,18.774999618530273,18.900001525878906,19.45833396911621,13.0,12.608333587646484,12.466667175292969,13.550000190734863,0.0,14.508500671386718,14.710166931152344,13.604364013671875,14.37783203125,14.508500671386718,14.710166931152344,3.75,3.941666841506958,4.025000095367432,4.074999809265137,218526.2207,210448.212,299964.917,835.8181818181819,758.4545454545455,580.0,863.7272727272727,746.1818181818181,599.6363636363636,775.8181818181819,5.974434628351098,1.0,1.0,1.0,20.361249923706055,18.561500549316406,23.063251495361328,22.649250030517578,23.24774932861328,16.675500869750977,16.5260009765625,21.941749572753906,18.256500244140625,22.8174991607666,22.3489990234375,20.727750778198242,493.39276485788116,212.58397932816538,0.36400994635247563,0.3983132894937094,0.43291982675527596,0.4681208622920049,2507.495361328125,2341.485595703125,2158.076171875,1965.363525390625,7.990279796511628,7.461303395510336,6.876879315043604,6.262806973716085,6.349999904632568,4.886666297912598,5.107500076293945,7.077499866485596
BO200800001063,BOGE53FL,BO,2008.0,1063.0,BO2008DHS,2913.12890625,3166.2294921875,3423.677978515625,64.35833740234375,53.71666717529297,44.18333435058594,75.65833282470703,17.51247215270996,13.952381134033203,11.304903984069824,18.875259399414062,0.0,1.9329486596293914e-06,5.102495457560491e-06,25.782877604166668,25.30500030517578,26.320693969726562,24.671112060546875,11.008333206176758,11.641666412353516,12.258333206176758,11.25,2.0,2140.8333333333335,2088.9166666666665,2156.25,2291.5,2420.1666666666665,2381.6666666666665,2430.6666666666665,0.14000000059604645,0.003333333181217313,0.053333330899477005,0.0,22.575129533678755,3370.039583333333,6.0,0.0,-9999,-9999,-9999,17.567576090494793,17.548126220703125,18.146111806233723,17.74486033121745,14.937732755829016,34.43421105893783,15.9019035378886,14.118224781411918,18.533616772587436,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.891666412353516,24.191667556762695,24.683334350585938,24.733333587646484,18.358333587646484,18.33333396911621,18.525001525878906,19.075000762939453,12.883333206176758,12.550000190734863,12.425000190734863,13.483333587646484,0.02034022144435607,9.97152837117513,10.818611145019531,9.352272669474283,9.791249593098959,9.97152837117513,10.818611145019531,3.674999952316284,3.8500001430511475,3.9083335399627686,4.008333206176758,276182.3999,270144.2362,254881.3101,672.0,667.4,463.7,703.7,605.5,539.6,632.8,3.5936620840754534,1.0,0.0,0.0,17.346750259399414,15.951250076293945,19.432750701904297,18.84950065612793,19.59149932861328,14.059749603271484,14.233999252319336,18.442501068115234,15.523750305175781,19.203250885009766,18.752750396728516,17.57524871826172,303.3834196891192,98.93782383419689,0.7272757393973214,0.7958121956168831,0.8649545644784903,0.9352846616274351,3423.95263671875,3339.623046875,3213.762451171875,3055.150390625,10.912109375,10.643347231217616,10.24222671429728,9.736727857836788,6.250833511352539,4.879166603088379,5.309166431427002,7.121666431427002
BO200800001064,BOGE53FL,BO,2008.0,1064.0,BO2008DHS,1791.8243408203125,1947.5029296875,2105.85595703125,50.18333435058594,46.55833435058594,35.71666717529297,63.29999923706055,12.867521286010742,11.26411247253418,8.69371223449707,15.161676406860352,0.0,0.0,0.0,25.38272705078125,25.222999572753906,26.119500732421876,23.9038330078125,12.866666793823242,13.5,14.225000381469727,13.225000381469727,2.0,2329.3,2351.3,2388.1,2438.0,2602.0,2597.4,2718.7,1.7716666460037231,1.7041666507720947,2.004999876022339,1.1383333206176758,22.700258397932817,3370.03955078125,6.0,0.0,-9999,-9999,-9999,16.832363891601563,16.817832946777344,17.48683319091797,16.652084350585938,14.88782905361757,29.052865592700257,12.520790435239018,16.203787397044575,18.748484687903748,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.700000762939453,21.933334350585938,22.524999618530273,22.5,15.233333587646484,15.15000057220459,15.383333206176758,15.866666793823242,8.833333015441895,8.433333396911621,8.300000190734863,9.274999618530273,0.023422739206786326,8.854166412353516,9.400333404541016,8.282000732421874,8.412666320800781,8.854166412353516,9.400333404541016,3.9000000953674316,4.133333206176758,4.108333587646484,4.175000190734863,268935.9791,256372.8888,249805.5155,763.7272727272727,738.6363636363636,504.45454545454544,763.1818181818181,666.1818181818181,565.2727272727273,690.5454545454545,2.6008548391573805,0.0,0.0,0.0,17.157249450683594,15.695249557495117,19.142250061035156,18.621000289916992,19.35974884033203,13.809499740600586,13.888999938964844,18.246498107910156,15.298749923706055,18.8747501373291,18.47425079345703,17.28474998474121,377.3333333333333,132.6201550387597,0.4427642432015265,0.484489148230199,0.5265828788737812,0.5693997434338035,3697.26611328125,3724.59375,3703.56689453125,3639.41845703125,11.769793685400517,11.856813731427648,11.789900274547804,11.585715439276486,6.6558332443237305,5.320833206176758,5.861666679382324,7.727499961853027
